,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers
147,https://www.lottoland.com/en/quina/results-winning-numbers/05-02-2021,Brazil Quina,44318,IV,2 Numbers,181406,0.51,"[12, 38, 49, 53, 77]",[]
148,https://www.lottoland.com/en/quina/results-winning-numbers/04-02-2021,Brazil Quina,44288,I,5 Numbers,0,No hits,"[13, 32, 39, 52, 59]",[]
149,https://www.lottoland.com/en/quina/results-winning-numbers/04-02-2021,Brazil Quina,44288,II,4 Numbers,77,1138.31,"[13, 32, 39, 52, 59]",[]
150,https://www.lottoland.com/en/quina/results-winning-numbers/04-02-2021,Brazil Quina,44288,III,3 Numbers,5326,24.75,"[13, 32, 39, 52, 59]",[]
151,https://www.lottoland.com/en/quina/results-winning-numbers/04-02-2021,Brazil Quina,44288,IV,2 Numbers,135608,0.53,"[13, 32, 39, 52, 59]",[]
152,https://www.lottoland.com/en/quina/results-winning-numbers/03-02-2021,Brazil Quina,44257,I,5 Numbers,0,No hits,"[1, 2, 54, 57, 79]",[]
153,https://www.lottoland.com/en/quina/results-winning-numbers/03-02-2021,Brazil Quina,44257,II,4 Numbers,82,997.73,"[1, 2, 54, 57, 79]",[]
154,https://www.lottoland.com/en/quina/results-winning-numbers/03-02-2021,Brazil Quina,44257,III,3 Numbers,5880,20.92,"[1, 2, 54, 57, 79]",[]
155,https://www.lottoland.com/en/quina/results-winning-numbers/03-02-2021,Brazil Quina,44257,IV,2 Numbers,134778,0.5,"[1, 2, 54, 57, 79]",[]
156,https://www.lottoland.com/en/quina/results-winning-numbers/02-02-2021,Brazil Quina,44229,I,5 Numbers,0,No hits,"[25, 27, 40, 63, 70]",[]
157,https://www.lottoland.com/en/quina/results-winning-numbers/02-02-2021,Brazil Quina,44229,II,4 Numbers,55,1264.58,"[25, 27, 40, 63, 70]",[]
158,https://www.lottoland.com/en/quina/results-winning-numbers/02-02-2021,Brazil Quina,44229,III,3 Numbers,3141,33.3,"[25, 27, 40, 63, 70]",[]
159,https://www.lottoland.com/en/quina/results-winning-numbers/02-02-2021,Brazil Quina,44229,IV,2 Numbers,90665,0.63,"[25, 27, 40, 63, 70]",[]
160,https://www.lottoland.com/en/quina/results-winning-numbers/01-02-2021,Brazil Quina,44198,I,5 Numbers,0,No hits,"[42, 52, 62, 73, 74]",[]
161,https://www.lottoland.com/en/quina/results-winning-numbers/01-02-2021,Brazil Quina,44198,II,4 Numbers,65,957.32,"[42, 52, 62, 73, 74]",[]
162,https://www.lottoland.com/en/quina/results-winning-numbers/01-02-2021,Brazil Quina,44198,III,3 Numbers,3003,31.16,"[42, 52, 62, 73, 74]",[]
163,https://www.lottoland.com/en/quina/results-winning-numbers/01-02-2021,Brazil Quina,44198,IV,2 Numbers,75404,0.68,"[42, 52, 62, 73, 74]",[]
164,https://www.lottoland.com/en/quina/results-winning-numbers/30-01-2021,Brazil Quina,30-01-2021,I,5 Numbers,1,112748.96,"[13, 34, 55, 57, 59]",[]
